595	0 0 0 0 0 994 1003 1480 523 
596	0 0 0 0 0 999 1027 1449 525 
597	0 0 0 0 0 1022 1018 1440 520 
598	0 0 0 0 0 992 1050 1433 525 
599	0 0 0 0 0 1046 1002 1428 524 
600	0 0 0 0 0 1034 987 1440 539 
601	0 0 0 0 0 1010 1007 1456 527 
602	0 0 0 0 0 1028 1015 1440 517 
603	0 0 0 0 0 1028 1008 1449 515 
604	0 0 0 0 0 998 1018 1446 538 
605	0 0 0 0 0 1017 1027 1426 530 
606	0 0 0 0 0 992 1016 1468 524 
607	0 0 0 0 0 1026 994 1445 535 
608	0 0 0 0 0 1035 1012 1438 515 
609	0 0 0 0 0 990 1042 1433 535 
610	0 0 0 0 0 1008 1018 1447 527 
611	0 0 0 0 0 1002 1024 1455 519 
612	0 0 0 0 0 996 1026 1446 532 
613	0 0 0 0 0 992 1002 1473 533 
614	0 0 0 0 0 979 992 1471 558 
615	0 0 0 0 0 1013 1006 1461 520 
616	0 0 0 0 0 1015 999 1480 506 
617	0 0 0 0 0 1024 1021 1448 507 
618	0 0 0 0 0 1002 998 1481 519 
619	0 0 0 0 0 1005 1006 1479 510 
620	0 0 0 0 0 1006 1004 1440 550 
621	0 0 0 0 0 1021 1006 1450 523 
622	0 0 0 0 0 1022 981 1449 548 
623	0 0 0 0 0 1047 977 1432 544 
624	0 0 0 0 0 1004 1028 1440 528 
625	0 0 0 0 0 991 1004 1485 520 
626	0 0 0 0 0 1009 1013 1467 511 
627	0 0 0 0 0 1016 1008 1445 531 
628	0 0 0 0 0 994 1004 1482 520 
629	0 0 0 0 0 1030 985 1458 527 
630	0 0 0 0 0 1020 999 1467 514 
631	0 0 0 0 0 1019 1016 1441 524 
632	0 0 0 0 0 1025 993 1444 538 
633	0 0 0 0 0 1022 1027 1441 510 
634	0 0 0 0 0 1014 980 1452 554 
635	0 0 0 0 0 999 996 1483 522 
636	0 0 0 0 0 995 1011 1477 517 
637	0 0 0 0 0 1014 1017 1440 529 
638	0 0 0 0 0 987 1012 1468 533 
639	0 0 0 0 0 1046 978 1448 528 
640	0 0 0 0 0 1001 990 1462 547 
641	0 0 0 0 0 1026 1001 1466 507 
642	0 0 0 0 0 1016 1007 1455 522 
643	0 0 0 0 0 980 998 1483 539 
644	0 0 0 0 0 993 1011 1474 522 
645	0 0 0 0 0 1024 999 1452 525 
646	0 0 0 0 0 966 995 1470 569 
647	0 0 0 0 0 1014 1008 1471 507 
648	0 0 0 0 0 1026 990 1466 518 
649	0 0 0 0 0 1000 1020 1464 516 
650	0 0 0 0 0 1017 1003 1472 508 
651	0 0 0 0 0 992 1016 1478 514 
652	0 0 0 0 0 1003 1023 1423 551 
653	0 0 0 0 0 974 1015 1472 539 
654	0 0 0 0 0 997 993 1488 522 
655	0 0 0 0 0 1017 999 1463 521 
656	0 0 0 0 0 1002 999 1461 538 
657	0 0 0 0 0 1013 1034 1412 541 
658	0 0 0 0 0 1023 975 1454 548 
659	0 0 0 0 0 989 1013 1463 535 
660	0 0 0 0 0 1010 1004 1467 519 
661	0 0 0 0 0 1017 1024 1438 521 
662	0 0 0 0 0 1027 1003 1459 511 
663	0 0 0 0 0 996 1019 1441 544 
664	0 0 0 0 0 993 1003 1489 515 
665	0 0 0 0 0 1002 990 1473 535 
666	0 0 0 0 0 1008 1014 1468 510 
667	0 0 0 0 0 994 962 1487 557 
668	0 0 0 0 0 989 1068 1401 542 
669	0 0 0 0 0 1005 982 1472 541 
670	0 0 0 0 0 1011 1003 1468 518 
671	0 0 0 0 0 1000 992 1466 542 
672	0 0 0 0 0 1011 988 1462 539 
673	0 0 0 0 0 1001 1014 1477 508 
674	0 0 0 0 0 1008 1006 1456 530 
675	0 0 0 0 0 984 1010 1464 542 
676	0 0 0 0 0 1005 1017 1454 524 
677	0 0 0 0 0 1031 988 1448 533 
678	0 0 0 0 0 1019 1004 1468 509 
679	0 0 0 0 0 1050 1001 1434 515 
680	0 0 0 0 0 1009 1023 1442 526 
681	0 0 0 0 0 1022 1007 1442 529 
682	0 0 0 0 0 989 1007 1454 550 
683	0 0 0 0 0 1011 998 1464 527 
684	0 0 0 0 0 1023 1022 1440 515 
685	0 0 0 0 0 981 1043 1442 534 
686	0 0 0 0 0 999 1015 1455 531 
687	0 0 0 0 0 1005 1002 1477 516 
688	0 0 0 0 0 1044 994 1425 537 
689	0 0 0 0 0 1031 972 1443 554 
690	0 0 0 0 0 995 1036 1458 511 
691	0 0 0 0 0 1012 985 1457 546 
692	0 0 0 0 0 986 1010 1466 538 
693	0 0 0 0 0 999 1015 1470 516 
694	0 0 0 0 0 1022 989 1464 525 
695	0 0 0 0 0 1008 1027 1439 526 
696	0 0 0 0 0 1001 1004 1471 524 
697	0 0 0 0 0 986 996 1485 533 
698	0 0 0 0 0 966 1004 1478 552 
699	0 0 0 0 0 988 1018 1467 527 
700	0 0 0 0 0 993 1021 1467 519 
701	0 0 0 0 0 1012 1017 1451 520 
702	0 0 0 0 0 1039 1002 1429 530 
703	0 0 0 0 0 1005 971 1459 565 
704	0 0 0 0 0 986 1013 1459 542 
705	0 0 0 0 0 1005 1000 1470 525 
706	0 0 0 0 0 991 1022 1461 526 
707	0 0 0 0 0 1010 1028 1432 530 
708	0 0 0 0 0 1030 999 1454 517 
709	0 0 0 0 0 1015 1004 1433 548 
710	0 0 0 0 0 1050 982 1443 525 
711	0 0 0 0 0 990 992 1492 526 
712	0 0 0 0 0 1011 979 1460 550 
713	0 0 0 0 0 1014 1013 1456 517 
714	0 0 0 0 0 968 979 1499 554 
715	0 0 0 0 0 990 1008 1481 521 
716	0 0 0 0 0 999 1016 1466 519 
717	0 0 0 0 0 1015 1057 1409 519 
718	0 0 0 0 0 1024 985 1471 520 
719	0 0 0 0 0 1001 989 1465 545 
720	0 0 0 0 0 993 994 1474 539 
721	0 0 0 0 0 1016 999 1448 537 
722	0 0 0 0 0 990 1008 1470 532 
723	0 0 0 0 0 1001 1003 1459 537 
724	0 0 0 0 0 1021 1022 1455 502 
725	0 0 0 0 0 987 1015 1446 552 
726	0 0 0 0 0 996 1000 1467 537 
727	0 0 0 0 0 1030 995 1454 521 
728	0 0 0 0 0 1008 996 1453 543 
729	0 0 0 0 0 992 1013 1473 522 
730	0 0 0 0 0 1009 974 1477 540 
731	0 0 0 0 0 996 989 1481 534 
732	0 0 0 0 0 999 1017 1463 521 
733	0 0 0 0 0 969 966 1480 585 
734	0 0 0 0 0 989 1005 1471 535 
735	0 0 0 0 0 1022 1008 1451 519 
736	0 0 0 0 0 996 1010 1452 542 
737	0 0 0 0 0 994 1018 1470 518 
738	0 0 0 0 0 1060 995 1438 507 
739	0 0 0 0 0 996 1002 1467 535 
740	0 0 0 0 0 1017 1020 1421 542 
741	0 0 0 0 0 1010 987 1479 524 
742	0 0 0 0 0 995 958 1495 552 
743	0 0 0 0 0 1002 980 1482 536 
744	0 0 0 0 0 1002 1008 1460 530 
745	0 0 0 0 0 1017 982 1467 534 
746	0 0 0 0 0 1009 996 1465 530 
747	0 0 0 0 0 1014 1075 1387 524 
748	0 0 0 0 0 984 1019 1449 548 
749	0 0 0 0 0 1000 1022 1448 530 
750	0 0 0 0 0 985 1031 1468 516 
751	0 0 0 0 0 1024 979 1457 540 
752	0 0 0 0 0 1009 1001 1471 519 
753	0 0 0 0 0 1002 1030 1423 545 
754	0 0 0 0 0 997 1013 1474 516 
755	0 0 0 0 0 1034 1027 1416 523 
756	0 0 0 0 0 983 970 1494 553 
757	0 0 0 0 0 999 1003 1468 530 
758	0 0 0 0 0 993 1022 1463 522 
759	0 0 0 0 0 1018 972 1443 567 
760	0 0 0 0 0 989 1013 1452 546 
761	0 0 0 0 0 999 1025 1449 527 
762	0 0 0 0 0 1029 986 1453 532 
763	0 0 0 0 0 997 968 1484 551 
764	0 0 0 0 0 992 1019 1454 535 
765	0 0 0 0 0 1003 1010 1459 528 
766	0 0 0 0 0 1031 997 1472 500 
767	0 0 0 0 0 1027 994 1457 522 
768	0 0 0 0 0 1017 1015 1449 519 
769	0 0 0 0 0 1000 1024 1445 531 
770	0 0 0 0 0 975 1028 1451 546 
771	0 0 0 0 0 1016 1003 1469 512 
772	0 0 0 0 0 994 1013 1469 524 
773	0 0 0 0 0 1004 990 1473 533 
774	0 0 0 0 0 986 995 1472 547 
775	0 0 0 0 0 1024 1011 1449 516 
776	0 0 0 0 0 1043 1024 1408 525 
777	0 0 0 0 0 1014 1003 1462 521 
778	0 0 0 0 0 1008 1038 1440 514 
779	0 0 0 0 0 1005 1006 1451 538 
780	0 0 0 0 0 1007 994 1473 526 
781	0 0 0 0 0 977 1006 1479 538 
782	0 0 0 0 0 1042 1009 1396 553 
783	0 0 0 0 0 1001 999 1481 519 
784	0 0 0 0 0 1005 1021 1458 516 
785	0 0 0 0 0 1019 1008 1462 511 
786	0 0 0 0 0 1026 996 1438 540 
787	0 0 0 0 0 1043 1030 1411 516 
788	0 0 0 0 0 995 1060 1434 511 
789	0 0 0 0 0 1003 1012 1435 550 
790	0 0 0 0 0 1009 1011 1469 511 
791	0 0 0 0 0 999 1019 1451 531 
792	0 0 0 0 0 1010 1004 1441 545 
793	0 0 0 0 0 1000 1025 1451 524 
794	0 0 0 0 0 989 1017 1448 546 
795	0 0 0 0 0 1010 1003 1469 518 
796	0 0 0 0 0 995 1005 1474 526 
797	0 0 0 0 0 1009 1005 1466 520 
798	0 0 0 0 0 1005 996 1448 551 
799	0 0 0 0 0 1025 1003 1446 526 
800	0 0 0 0 0 1022 987 1452 539 
801	0 0 0 0 0 1010 992 1471 527 
802	0 0 0 0 0 1046 983 1415 556 
803	0 0 0 0 0 1008 1040 1425 527 
804	0 0 0 0 0 1014 1006 1448 532 
805	0 0 0 0 0 997 1004 1484 515 
806	0 0 0 0 0 994 999 1482 525 
807	0 0 0 0 0 1034 1009 1424 533 
808	0 0 0 0 0 1020 982 1471 527 
809	0 0 0 0 0 1022 1008 1452 518 
810	0 0 0 0 0 1008 974 1468 550 
811	0 0 0 0 0 997 1015 1464 524 
812	0 0 0 0 0 1001 1008 1464 527 
813	0 0 0 0 0 1005 1013 1461 521 
814	0 0 0 0 0 999 1049 1431 521 
815	0 0 0 0 0 993 1052 1428 527 
816	0 0 0 0 0 1011 1030 1456 503 
817	0 0 0 0 0 976 992 1497 535 
818	0 0 0 0 0 993 998 1475 534 
819	0 0 0 0 0 1002 1007 1455 536 
820	0 0 0 0 0 987 1005 1487 521 
821	0 0 0 0 0 997 1015 1456 532 
822	0 0 0 0 0 986 982 1487 545 
823	0 0 0 0 0 1015 1035 1413 537 
824	0 0 0 0 0 1006 994 1461 539 
825	0 0 0 0 0 1008 984 1490 518 
826	0 0 0 0 0 990 1018 1469 523 
827	0 0 0 0 0 1001 1041 1448 510 
828	0 0 0 0 0 1026 973 1458 543 
829	0 0 0 0 0 992 1008 1480 520 
830	0 0 0 0 0 1005 1018 1455 522 
831	0 0 0 0 0 947 1002 1485 566 
832	0 0 0 0 0 1035 1021 1433 511 
833	0 0 0 0 0 987 987 1490 536 
834	0 0 0 0 0 1016 1009 1450 525 
835	0 0 0 0 0 969 1003 1481 547 
836	0 0 0 0 0 997 965 1475 563 
837	0 0 0 0 0 998 1023 1461 518 
838	0 0 0 0 0 999 1023 1453 525 
839	0 0 0 0 0 1014 995 1468 523 
840	0 0 0 0 0 1009 997 1463 531 
841	0 0 0 0 0 1001 1004 1479 516 
842	0 0 0 0 0 998 1037 1431 534 
843	0 0 0 0 0 1005 977 1461 557 
844	0 0 0 0 0 999 1044 1437 520 
845	0 0 0 0 0 997 1031 1454 518 
846	0 0 0 0 0 990 1005 1473 532 
847	0 0 0 0 0 1008 1006 1464 522 
848	0 0 0 0 0 1028 981 1459 532 
849	0 0 0 0 0 1007 995 1450 548 
850	0 0 0 0 0 994 1000 1473 533 
851	0 0 0 0 0 1007 999 1454 540 
852	0 0 0 0 0 1045 985 1433 537 
853	0 0 0 0 0 1011 978 1475 536 
854	0 0 0 0 0 1001 993 1475 531 
855	0 0 0 0 0 1014 1006 1464 516 
856	0 0 0 0 0 1004 975 1473 548 
857	0 0 0 0 0 1025 1013 1426 536 
858	0 0 0 0 0 1002 998 1469 531 
859	0 0 0 0 0 1052 968 1421 559 
860	0 0 0 0 0 1034 993 1448 525 
861	0 0 0 0 0 998 1024 1452 526 
862	0 0 0 0 0 986 1000 1478 536 
863	0 0 0 0 0 1004 1018 1436 542 
864	0 0 0 0 0 1059 1014 1405 522 
865	0 0 0 0 0 993 994 1476 537 
866	0 0 0 0 0 995 996 1478 531 
867	0 0 0 0 0 1031 1002 1455 512 
868	0 0 0 0 0 1019 987 1449 545 
869	0 0 0 0 0 964 1003 1500 533 
870	0 0 0 0 0 978 1012 1463 547 
871	0 0 0 0 0 991 1015 1489 505 
872	0 0 0 0 0 1015 998 1453 534 
873	0 0 0 0 0 996 987 1483 534 
874	0 0 0 0 0 1004 1023 1461 512 
875	0 0 0 0 0 1007 1015 1455 523 
876	0 0 0 0 0 1000 998 1479 523 
877	0 0 0 0 0 1017 1022 1431 530 
878	0 0 0 0 0 1002 1014 1458 526 
879	0 0 0 0 0 992 1008 1471 529 
880	0 0 0 0 0 1030 1049 1405 516 
881	0 0 0 0 0 1005 1021 1438 536 
882	0 0 0 0 0 1053 1003 1415 529 
883	0 0 0 0 0 999 998 1484 519 
884	0 0 0 0 0 999 999 1492 510 
885	0 0 0 0 0 1021 986 1466 527 
886	0 0 0 0 0 1023 997 1452 528 
887	0 0 0 0 0 1012 1005 1445 538 
888	0 0 0 0 0 1001 986 1462 551 
889	0 0 0 0 0 995 1042 1444 519 
890	0 0 0 0 0 1002 1023 1450 525 
891	0 0 0 0 0 1015 987 1465 533 
892	0 0 0 0 0 984 1010 1479 527 
893	0 0 0 0 0 1015 1008 1451 526 
894	0 0 0 0 0 1019 990 1440 551 
895	0 0 0 0 0 1004 1015 1454 527 
896	0 0 0 0 0 1029 994 1436 541 
897	0 0 0 0 0 987 1016 1446 551 
898	0 0 0 0 0 1010 989 1449 552 
899	0 0 0 0 0 974 996 1483 547 
900	0 0 0 0 0 998 1010 1470 522 
901	0 0 0 0 0 1007 1028 1448 517 
902	0 0 0 0 0 1006 1016 1473 505 
903	0 0 0 0 0 973 1023 1450 554 
904	0 0 0 0 0 1000 998 1474 528 
905	0 0 0 0 0 1042 983 1431 544 
906	0 0 0 0 0 1063 1012 1396 529 
907	0 0 0 0 0 996 1009 1464 531 
908	0 0 0 0 0 1001 1013 1457 529 
909	0 0 0 0 0 992 1031 1450 527 
910	0 0 0 0 0 1001 997 1466 536 
911	0 0 0 0 0 999 1008 1463 530 
912	0 0 0 0 0 1002 1002 1483 513 
913	0 0 0 0 0 1002 1026 1447 525 
914	0 0 0 0 0 1007 990 1462 541 
915	0 0 0 0 0 1032 992 1456 520 
916	0 0 0 0 0 1009 1011 1470 510 
917	0 0 0 0 0 995 990 1489 526 
918	0 0 0 0 0 1005 1006 1456 533 
919	0 0 0 0 0 1014 1011 984 991 
920	0 0 0 0 0 995 1003 991 1011 
921	0 0 0 0 0 735 741 1997 527 
922	0 0 0 0 0 763 778 1950 509 
923	0 0 0 0 0 0 993 2003 1004 
924	0 0 0 0 0 774 1712 1250 264 
925	0 0 0 0 0 778 1716 1244 262 
926	0 0 0 0 0 779 1703 1248 270 
927	0 0 0 0 0 802 1706 1231 261 
928	0 0 0 0 0 775 1735 1227 263 
929	0 0 0 0 0 769 1754 1189 288 
930	0 0 0 0 0 779 1666 1284 271 
931	0 0 0 0 0 796 1725 1218 261 
932	0 0 0 0 0 777 1718 1238 267 
933	0 0 0 0 0 793 1703 1241 263 
934	0 0 0 0 0 759 1759 1211 271 
935	0 0 0 0 0 790 1749 1226 235 
936	0 0 0 0 0 758 1680 1290 272 
937	0 0 0 0 0 754 1721 1246 279 
938	0 0 0 0 0 805 1733 1202 260 
939	0 0 0 0 0 761 1704 1256 279 
940	0 0 0 0 0 794 1680 1251 275 
941	0 0 0 0 0 772 1701 1263 264 
942	0 0 0 0 0 781 1736 1220 263 
943	0 0 0 0 0 788 1728 1223 261 
944	0 0 0 0 0 787 1734 1215 264 
945	0 0 0 0 0 770 1780 1191 259 
946	0 0 0 0 0 755 1727 1241 277 
947	0 0 0 0 0 786 1694 1242 278 
948	0 0 0 0 0 762 1749 1202 287 
949	0 0 0 0 0 825 1688 1227 260 
950	0 0 0 0 0 806 1697 1239 258 
951	0 0 0 0 0 799 1720 1220 261 
952	0 0 0 0 0 798 1741 1221 240 
953	0 0 0 0 0 785 1754 1196 265 
954	0 0 0 0 0 791 1746 1206 257 
955	0 0 0 0 0 783 1694 1263 260 
956	0 0 0 0 0 789 1716 1253 242 
957	0 0 0 0 0 794 1698 1244 264 
958	0 0 0 0 0 812 1711 1246 231 
959	0 0 0 0 0 785 1721 1234 260 
960	0 0 0 0 0 778 1711 1236 275 
961	0 0 0 0 0 762 1678 1276 284 
962	0 0 0 0 0 798 1740 1191 271 
963	0 0 0 0 0 793 1764 1190 253 
964	0 0 0 0 0 777 1724 1234 265 
965	0 0 0 0 0 835 1708 1213 244 
966	0 0 0 0 0 779 1768 1197 256 
967	0 0 0 0 0 788 1708 1248 256 
968	0 0 0 0 0 790 1707 1250 253 
969	0 0 0 0 0 765 1776 1203 256 
970	0 0 0 0 0 797 1748 1183 272 
971	0 0 0 0 0 766 1747 1207 280 
972	0 0 0 0 0 782 1703 1241 274 
973	0 0 0 0 0 801 1731 1224 244 
974	0 0 0 0 0 808 1698 1251 243 
975	0 0 0 0 0 780 1742 1228 250 
976	0 0 0 0 0 788 1738 1226 248 
977	0 0 0 0 0 793 1707 1255 245 
978	0 0 0 0 0 1011 1972 1017 0 
979	0 0 0 0 0 1014 1973 1013 0 
980	0 0 0 0 0 1011 1979 1010 0 
981	0 0 0 0 0 1014 1957 1029 0 
982	0 0 0 0 0 1006 1917 1077 0 
983	0 0 0 0 0 1020 1969 1011 0 
984	0 0 0 0 0 1012 1975 1013 0 
985	0 0 0 0 0 1025 1931 1044 0 
986	0 0 0 0 0 1031 1943 1026 0 
987	0 0 0 0 0 1015 1954 1031 0 
988	0 0 0 0 0 1025 1973 1002 0 
989	0 0 0 0 0 1025 1963 1012 0 
990	0 0 0 0 0 1028 1970 1002 0 
991	0 0 0 0 0 1001 1979 1020 0 
992	0 0 0 0 0 1002 1958 1040 0 
993	0 0 0 0 0 1047 1936 1017 0 
994	0 0 0 0 0 1008 1981 1011 0 
995	0 0 0 0 0 1029 1941 1030 0 
996	0 0 0 0 0 1019 1975 1006 0 
997	0 0 0 0 0 1013 1975 1012 0 
998	0 0 0 0 0 1004 1946 1050 0 
999	0 0 0 0 0 1008 1975 1017 0 
